# 20240201T1155
# SOURCE PREFIX PATHS
# IGSR:HGSVC2: 'ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC2'
# IGSR:HGSVC3: 'ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3'
# AWS:HPRC: 's3-us-west-2.amazonaws.com/human-pangenomics/index.html?prefix='
SIN	hgsvc_sample_number	phase	sample	family	member	population	supergroup	sex	is_child	verkko_assembly_batch	datatype	remote_collection	accession	join_key	filename	cov_xfold_grt_0bp_at_3Gbp	length_N50_grt_0bp	length_auN_grt_0bp	total_length_grt_0bp	total_num_grt_0bp	subfolder	remote_path	igsr_folder_exists	igsr_file_exists	cov_xfold_grt_100kbp_at_3Gbp	length_N50_grt_100kbp	length_auN_grt_100kbp	total_num_grt_100kbp	total_num_grt_1Mbp
SIN:03807	43	Yr2	HG03807	BD19	daughter	BEB	SAS	female	True	1	ont	unknown	unknown	dfe7624e48ecc503d5271b4c46c4fc72	20211019_211006_21-lee-006_PCT0053_2-A5-D5_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	33.1	170349	194624	99191741417	1339934	20211013_ONT_Rebasecalled/HG03807	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG03807	yes	yes	24.1	218268	245847	359253	10
SIN:19836	44	Yr2	NA19836	2424	daughter	ASW	AFR	female	True	1	hifi	unknown	unknown	d0e9df95886a4076c13205e92eed2d6d	EDEVI_20210902_S64049_PL100193594-1_F01.ccs.fastq.gz	8.6	13315	13971	25873358514	1935504	20211207_UMIGS_HiFi/GM19836	IGSR:HGSVC3:/working/20211207_UMIGS_HiFi/GM19836	yes	no	0.0	0	0	0	0
SIN:19836	44	Yr2	NA19836	2424	daughter	ASW	AFR	female	True	1	hifi	unknown	unknown	d0e9df95886a4076c13205e92eed2d6d	EDEVI_20211001_S64018_PL100179097A-1_C01.ccs.fastq.gz	6.1	17761	18108	18244659570	1017858	20211207_UMIGS_HiFi/GM19836	IGSR:HGSVC3:/working/20211207_UMIGS_HiFi/GM19836	yes	no	0.0	0	0	0	0
SIN:19836	44	Yr2	NA19836	2424	daughter	ASW	AFR	female	True	1	hifi	unknown	unknown	d0e9df95886a4076c13205e92eed2d6d	EDEVI_20211103_S64018_PL100179097A-2_D01.ccs.fastq.gz	8.4	18415	18241	25133484689	1465924	20211207_UMIGS_HiFi/GM19836	IGSR:HGSVC3:/working/20211207_UMIGS_HiFi/GM19836	yes	no	0.0	0	0	0	0
SIN:19836	44	Yr2	NA19836	2424	daughter	ASW	AFR	female	True	1	hifi	unknown	unknown	d0e9df95886a4076c13205e92eed2d6d	EDEVI_20211122_S64018_PL100179097A-2_B01.ccs.fastq.gz	10.4	18418	18220	31296834771	1838545	20211207_UMIGS_HiFi/GM19836	IGSR:HGSVC3:/working/20211207_UMIGS_HiFi/GM19836	yes	no	0.0	0	0	0	0
SIN:19836	44	Yr2	NA19836	2424	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	fbdb5ae677c8d8d187d3e744de50e9ef	20211001_210922_21-lee-006_PCT0053_2-A7-D7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	18.6	148191	182312	55854672641	1464775	20211013_ONT_Rebasecalled/NA19836	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/NA19836	yes	yes	12.1	218861	253421	179732	16
SIN:19836	44	Yr2	NA19836	2424	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	fbdb5ae677c8d8d187d3e744de50e9ef	20211102_211020_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	26.6	183968	215673	79759208842	1651956	20211013_ONT_Rebasecalled/NA19836	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/NA19836	yes	yes	19.6	238568	273583	272519	39
SIN:02106	45	Yr2	HG02106	PEL38	daughter	PEL	AMR	female	True	1	hifi	unknown	unknown	533cdd4b0319e4274f22d53a4e4a66ce	JAX_HiFi_HG02106_m64039_210117_062206.fastq.gz	7.5	15729	16584	22418788795	1449054	20220831_JAX_HiFi/HG02106	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG02106	yes	no	0.0	0	0	0	0
SIN:02106	45	Yr2	HG02106	PEL38	daughter	PEL	AMR	female	True	1	hifi	unknown	unknown	533cdd4b0319e4274f22d53a4e4a66ce	JAX_HiFi_HG02106_m64119_210108_225831.fastq.gz	7.3	15985	16881	21821397019	1387725	20220831_JAX_HiFi/HG02106	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG02106	yes	no	0.0	0	0	0	0
SIN:02106	45	Yr2	HG02106	PEL38	daughter	PEL	AMR	female	True	1	hifi	unknown	unknown	533cdd4b0319e4274f22d53a4e4a66ce	JAX_HiFi_HG02106_m64119_210122_231012.fastq.gz	5.6	17328	18242	16718546682	985817	20220831_JAX_HiFi/HG02106	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG02106	yes	no	0.0	0	0	0	0
SIN:02106	45	Yr2	HG02106	PEL38	daughter	PEL	AMR	female	True	1	hifi	unknown	unknown	533cdd4b0319e4274f22d53a4e4a66ce	JAX_HiFi_HG02106_m64119_210210_174344.fastq.gz	9.3	16538	17508	27765930709	1703807	20220831_JAX_HiFi/HG02106	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG02106	yes	no	0.0	0	0	0	0
SIN:02106	45	Yr2	HG02106	PEL38	daughter	PEL	AMR	female	True	1	hifi	unknown	unknown	533cdd4b0319e4274f22d53a4e4a66ce	JAX_HiFi_HG02106_m64119_210324_200403.fastq.gz	7.8	17963	19085	23505735221	1336024	20220831_JAX_HiFi/HG02106	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG02106	yes	no	0.0	0	0	0	0
SIN:02106	45	Yr2	HG02106	PEL38	daughter	PEL	AMR	female	True	1	ont	unknown	unknown	0441cf52ddf0b556411110aad0aeff01	20210920_210908_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	25.4	183110	211377	76333877161	906241	20211013_ONT_Rebasecalled/HG02106	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG02106	yes	yes	19.1	231844	262934	271461	17
SIN:02106	45	Yr2	HG02106	PEL38	daughter	PEL	AMR	female	True	1	ont	unknown	unknown	0441cf52ddf0b556411110aad0aeff01	20210927_210915_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	20.3	176516	204304	60898824127	785195	20211013_ONT_Rebasecalled/HG02106	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG02106	yes	yes	14.9	227132	257648	215683	18
SIN:00268	46	Yr2	HG00268	single	single	FIN	EUR	female	False	1	hifi	unknown	unknown	612637b2ce2c98ce95773a8f17d47b30	JAX_HiFi_HG00268_m64039_210116_000705.fastq.gz	12.9	16149	17158	38745604047	2398474	20220831_JAX_HiFi/HG00268	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG00268	yes	no	0.0	0	0	0	0
SIN:00268	46	Yr2	HG00268	single	single	FIN	EUR	female	False	1	hifi	unknown	unknown	612637b2ce2c98ce95773a8f17d47b30	JAX_HiFi_HG00268_m64119_210113_164007.fastq.gz	14.0	16545	17644	41920656089	2533107	20220831_JAX_HiFi/HG00268	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG00268	yes	no	0.0	0	0	0	0
SIN:00268	46	Yr2	HG00268	single	single	FIN	EUR	female	False	1	hifi	unknown	unknown	612637b2ce2c98ce95773a8f17d47b30	JAX_HiFi_HG00268_m64119_210121_165545.fastq.gz	11.4	17340	18412	34097346437	1977487	20220831_JAX_HiFi/HG00268	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG00268	yes	no	0.0	0	0	0	0
SIN:00268	46	Yr2	HG00268	single	single	FIN	EUR	female	False	1	ont	unknown	unknown	4562b5204c8fe579a69e29a7493bc312	20210903_210825_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	29.3	171811	198486	88001105440	1819877	20211013_ONT_Rebasecalled/HG00268	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG00268	yes	yes	21.0	226078	256432	304874	12
SIN:00268	46	Yr2	HG00268	single	single	FIN	EUR	female	False	1	ont	unknown	unknown	4562b5204c8fe579a69e29a7493bc312	20210913_210831_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	23.2	165568	191537	69697959358	1555309	20211013_ONT_Rebasecalled/HG00268	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG00268	yes	yes	16.4	220893	250364	241338	10
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	hifi	unknown	unknown	ef2d2ba62dbaf62b7e8eb5de06f3724e	m54329U_210124_022104.ccs.fastq.gz	9.9	16401	16834	29781377053	1831909	20210509_UW_HiFi/GM20355	IGSR:HGSVC3:/working/20210509_UW_HiFi/GM20355	yes	no	0.0	0	0	0	0
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	hifi	unknown	unknown	ef2d2ba62dbaf62b7e8eb5de06f3724e	m54329U_210220_055130.ccs.fastq.gz	10.5	15652	16189	31378223487	2004588	20210509_UW_HiFi/GM20355	IGSR:HGSVC3:/working/20210509_UW_HiFi/GM20355	yes	no	0.0	0	0	0	0
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	hifi	unknown	unknown	ef2d2ba62dbaf62b7e8eb5de06f3724e	m64076_200930_195351.ccs.fastq.gz	6.8	18501	18671	20372929285	1110534	20210509_UW_HiFi/GM20355	IGSR:HGSVC3:/working/20210509_UW_HiFi/GM20355	yes	no	0.0	0	0	0	0
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	hifi	unknown	unknown	ef2d2ba62dbaf62b7e8eb5de06f3724e	m64076_201002_180938.ccs.fastq.gz	6.4	18598	18769	19293342224	1046368	20210509_UW_HiFi/GM20355	IGSR:HGSVC3:/working/20210509_UW_HiFi/GM20355	yes	no	0.0	0	0	0	0
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	hifi	unknown	unknown	ef2d2ba62dbaf62b7e8eb5de06f3724e	m64076_201004_002419.ccs.fastq.gz	4.7	18433	18605	14014361292	766780	20210509_UW_HiFi/GM20355	IGSR:HGSVC3:/working/20210509_UW_HiFi/GM20355	yes	no	0.0	0	0	0	0
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	20220301_GM20355_UL_eee-prom1-1F-PAJ02893_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	0.6	132894	178485	1660511559	46404	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	0.3	214115	264409	4990	3
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	20220301_GM20355_UL_eee-prom1-1G-PAJ09797_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	5.3	163416	196333	15910377292	210345	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	3.8	217068	253484	56110	14
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	20220308_GM20355_UL_eee-prom1-3D-PAJ09168_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	5.2	166568	187145	15628268847	170170	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	3.9	206764	231464	59824	0
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20211006_UL_eee-prom1-3E-PAI04422_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1.4	123564	158390	4102844584	94704	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	0.8	193897	231318	13071	0
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20211007_UL_eee-prom1-3E-PAI04422_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	0.0	138801	167584	39930336	1542	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	0.0	224434	244495	119	0
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20211008_UL_eee-prom1-3G-PAH80048_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	0.2	110264	138325	598625872	13302	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	0.1	182313	208484	1877	0
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20211019_UL_eee-prom1-1A-PAH61837_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	0.0	3133	5639	57194	53	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	0.0	0	0	0	0
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20211019_UL_eee-prom1-3C-PAI05036_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1.7	80238	97050	5104496738	175804	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	0.7	152666	169547	13289	0
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20211021_UL_eee-prom1-3C-PAI05036_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	0.1	104867	116059	400373394	7842	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	0.1	154555	168316	1385	0
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20211130_UL_eee-prom1-2A-PAI18600_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	0.0	97797	104731	12514744	396	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	0.0	159775	160725	41	0
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20211130_UL_eee-prom1-2B-PAI18600_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1.1	170350	222055	3396151722	55543	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	0.8	230388	290859	11304	30
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20211202_UL_eee-prom1-2B-PAI18600_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	0.1	137942	168500	181959002	2969	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	0.0	198535	229840	625	0
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20211208_UL_eee-prom1-1G-PAI74889_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1.2	152740	216827	3643903122	95627	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	0.8	255504	319314	10001	23
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20211208_UL_eee-prom1-1H-PAI74958_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	4.5	196516	246920	13520701270	221079	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	3.3	267174	319360	42084	69
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20211215_UL_eee-prom1-1F-PAK55502_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	0.0	144701	176069	134133459	1914	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	0.0	200526	235280	466	0
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20211227_UL_eee-prom1-3B-PAJ08036_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	4.3	158847	185691	13006582053	194906	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	3.1	209008	239848	46898	3
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20211227_UL_eee-prom1-3C-PAJ09836_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	3.4	179630	209244	10055471319	150437	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	2.5	229794	263260	35479	7
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20220104_UL_eee-prom1-1C-PAK51804_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	3.7	186178	227633	11150742212	167896	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	2.8	243134	288754	37510	34
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20220104_UL_eee-prom1-2B-PAJ02890_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1.6	157304	208076	4919968637	114612	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	1.1	245031	295118	14495	7
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20220105_UL_eee-prom1-2F-PAJ07922_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1.4	148218	202240	4125959257	83711	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	0.9	231358	286769	12519	15
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20220118_UL_eee-prom1-2B-PAH61789_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1.5	149882	183229	4381594809	67365	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	1.0	206193	242778	15396	4
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20220118_UL_eee-prom1-2C-PAI19294_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1.9	180260	209246	5716841857	68029	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	1.4	224780	257676	20946	4
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20220125_UL_eee-prom1-3A-PAJ07962_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2.7	144382	185350	8206490555	180810	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	1.8	216721	260617	26158	16
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20220125_UL_eee-prom1-3B-PAJ10248_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2.3	138096	167968	6985733590	110117	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	1.5	193827	227318	24617	2
SIN:20355	47	Yr2	NA20355	2484a	daughter	ASW	AFR	female	True	1	ont	unknown	unknown	105d97373721acc71d9bd595933576e6	GM20355_20220125_UL_eee-prom1-3C-PAJ09671_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	5.1	140963	168598	15336643488	209903	20230501_HGSVC_UL_ONT-UW/GM20355	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM20355	yes	yes	3.4	193731	224948	54931	3
SIN:19129	49	Yr2	NA19129	Y077	daughter	YRI	AFR	female	True	1	hifi	unknown	unknown	491fd157a2bf18e9d1e3ea155428e22e	m54329U_201021_182400.ccs.fastq.gz	6.5	20812	20854	19518046457	949913	20220418_UW_HiFi/GM19129	IGSR:HGSVC3:/working/20220418_UW_HiFi/GM19129	yes	no	0.0	0	0	0	0
SIN:19129	49	Yr2	NA19129	Y077	daughter	YRI	AFR	female	True	1	hifi	unknown	unknown	491fd157a2bf18e9d1e3ea155428e22e	m54329U_210223_194607.ccs.fastq.gz	0.3	19807	19837	829265298	42600	20220418_UW_HiFi/GM19129	IGSR:HGSVC3:/working/20220418_UW_HiFi/GM19129	yes	no	0.0	0	0	0	0
SIN:19129	49	Yr2	NA19129	Y077	daughter	YRI	AFR	female	True	1	hifi	unknown	unknown	491fd157a2bf18e9d1e3ea155428e22e	m54329U_210507_224951-bc1022_BAK8B_OA.hifi_reads.fastq.gz	0.9	20729	21598	2818085488	137417	20220418_UW_HiFi/GM19129	IGSR:HGSVC3:/working/20220418_UW_HiFi/GM19129	yes	no	0.0	0	0	0	0
SIN:19129	49	Yr2	NA19129	Y077	daughter	YRI	AFR	female	True	1	hifi	unknown	unknown	491fd157a2bf18e9d1e3ea155428e22e	m54329U_210516_043155-bc1022_BAK8B_OA.hifi_reads.fastq.gz	5.4	20868	21680	16242029864	787919	20220418_UW_HiFi/GM19129	IGSR:HGSVC3:/working/20220418_UW_HiFi/GM19129	yes	no	0.0	0	0	0	0
SIN:19129	49	Yr2	NA19129	Y077	daughter	YRI	AFR	female	True	1	hifi	unknown	unknown	491fd157a2bf18e9d1e3ea155428e22e	m64076_201023_184120.ccs.fastq.gz	6.5	20748	20791	19389679762	946579	20220418_UW_HiFi/GM19129	IGSR:HGSVC3:/working/20220418_UW_HiFi/GM19129	yes	no	0.0	0	0	0	0
SIN:19129	49	Yr2	NA19129	Y077	daughter	YRI	AFR	female	True	1	hifi	unknown	unknown	491fd157a2bf18e9d1e3ea155428e22e	m64076_201025_005549.ccs.fastq.gz	5.3	20796	20837	15941682275	776517	20220418_UW_HiFi/GM19129	IGSR:HGSVC3:/working/20220418_UW_HiFi/GM19129	yes	no	0.0	0	0	0	0
SIN:19129	49	Yr2	NA19129	Y077	daughter	YRI	AFR	female	True	1	hifi	unknown	unknown	491fd157a2bf18e9d1e3ea155428e22e	m64076_201026_210420.ccs.fastq.gz	6.5	20860	20904	19397849366	941467	20220418_UW_HiFi/GM19129	IGSR:HGSVC3:/working/20220418_UW_HiFi/GM19129	yes	no	0.0	0	0	0	0
SIN:19129	49	Yr2	NA19129	Y077	daughter	YRI	AFR	female	True	1	hifi	unknown	unknown	491fd157a2bf18e9d1e3ea155428e22e	m64076_210423_190653.hifi_reads.fastq.gz	4.2	14420	14850	12669074672	887395	20220418_UW_HiFi/GM19129	IGSR:HGSVC3:/working/20220418_UW_HiFi/GM19129	yes	no	0.0	0	0	0	0
SIN:19129	49	Yr2	NA19129	Y077	daughter	YRI	AFR	female	True	1	ont	unknown	unknown	ecc56b39683125d375e8a0e1e5ac4086	GM19129_20210915_UL_eee-prom1-3D-PAH94870_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	10.8	182984	235579	32357580780	549588	20230501_HGSVC_UL_ONT-UW/GM19129	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM19129	yes	yes	7.8	252115	306493	103391	140
SIN:19129	49	Yr2	NA19129	Y077	daughter	YRI	AFR	female	True	1	ont	unknown	unknown	ecc56b39683125d375e8a0e1e5ac4086	GM19129_20210921_UL_eee-prom1-1B-PAH95198_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	0.0	94003	114962	59203877	2963	20230501_HGSVC_UL_ONT-UW/GM19129	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM19129	yes	yes	0.0	155638	179192	175	0
SIN:19129	49	Yr2	NA19129	Y077	daughter	YRI	AFR	female	True	1	ont	unknown	unknown	ecc56b39683125d375e8a0e1e5ac4086	GM19129_20210928_UL_eee-prom1-3G-PAH95198_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1.4	109860	136191	4209223910	74652	20230501_HGSVC_UL_ONT-UW/GM19129	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM19129	yes	yes	0.8	176861	203586	13316	0
SIN:19129	49	Yr2	NA19129	Y077	daughter	YRI	AFR	female	True	1	ont	unknown	unknown	ecc56b39683125d375e8a0e1e5ac4086	GM19129_20211215_UL_eee-prom1-1C-PAK55818_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	0.6	96189	114254	1758593169	44482	20230501_HGSVC_UL_ONT-UW/GM19129	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM19129	yes	yes	0.3	160149	180340	5324	0
SIN:19129	49	Yr2	NA19129	Y077	daughter	YRI	AFR	female	True	1	ont	unknown	unknown	ecc56b39683125d375e8a0e1e5ac4086	GM19129_20211215_UL_eee-prom1-1D-PAK55439_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1.1	117019	141924	3244977770	63754	20230501_HGSVC_UL_ONT-UW/GM19129	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/GM19129	yes	yes	0.6	177823	205737	10755	0
