# AUTOGEN TABLE - DO NOT EDIT
# 20230822T1551
# Samples in batch: 39
sample	read_type	source	statistic	value	rel_path	batch_number
NA19836	hifi	EDEVI_20211001_S64018_PL100179097A-1_C01.ccs.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	6.1	20211207_UMIGS_HiFi/GM19836/EDEVI_20211001_S64018_PL100179097A-1_C01.ccs.fastq.gz	1
NA19836	hifi	EDEVI_20211001_S64018_PL100179097A-1_C01.ccs.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	6.0	20211207_UMIGS_HiFi/GM19836/EDEVI_20211001_S64018_PL100179097A-1_C01.ccs.fastq.gz	1
NA19836	hifi	EDEVI_20211001_S64018_PL100179097A-1_C01.ccs.fastq.gz	length_N50_grt_0bp	17761.0	20211207_UMIGS_HiFi/GM19836/EDEVI_20211001_S64018_PL100179097A-1_C01.ccs.fastq.gz	1
NA19836	hifi	EDEVI_20211001_S64018_PL100179097A-1_C01.ccs.fastq.gz	total_length_grt_0bp	18244659570.0	20211207_UMIGS_HiFi/GM19836/EDEVI_20211001_S64018_PL100179097A-1_C01.ccs.fastq.gz	1
NA19836	hifi	EDEVI_20211001_S64018_PL100179097A-1_C01.ccs.fastq.gz	total_length_grt_15kbp	18148035738.0	20211207_UMIGS_HiFi/GM19836/EDEVI_20211001_S64018_PL100179097A-1_C01.ccs.fastq.gz	1
NA19836	hifi	EDEVI_20211001_S64018_PL100179097A-1_C01.ccs.fastq.gz	total_num_grt_0bp	1017858.0	20211207_UMIGS_HiFi/GM19836/EDEVI_20211001_S64018_PL100179097A-1_C01.ccs.fastq.gz	1
NA19836	hifi	EDEVI_20211001_S64018_PL100179097A-1_C01.ccs.fastq.gz	total_num_grt_15kbp	1010275.0	20211207_UMIGS_HiFi/GM19836/EDEVI_20211001_S64018_PL100179097A-1_C01.ccs.fastq.gz	1
NA19836	hifi	EDEVI_20211103_S64018_PL100179097A-2_D01.ccs.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	8.4	20211207_UMIGS_HiFi/GM19836/EDEVI_20211103_S64018_PL100179097A-2_D01.ccs.fastq.gz	1
NA19836	hifi	EDEVI_20211103_S64018_PL100179097A-2_D01.ccs.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	7.4	20211207_UMIGS_HiFi/GM19836/EDEVI_20211103_S64018_PL100179097A-2_D01.ccs.fastq.gz	1
NA19836	hifi	EDEVI_20211103_S64018_PL100179097A-2_D01.ccs.fastq.gz	length_N50_grt_0bp	18415.0	20211207_UMIGS_HiFi/GM19836/EDEVI_20211103_S64018_PL100179097A-2_D01.ccs.fastq.gz	1
NA19836	hifi	EDEVI_20211103_S64018_PL100179097A-2_D01.ccs.fastq.gz	total_length_grt_0bp	25133484689.0	20211207_UMIGS_HiFi/GM19836/EDEVI_20211103_S64018_PL100179097A-2_D01.ccs.fastq.gz	1
NA19836	hifi	EDEVI_20211103_S64018_PL100179097A-2_D01.ccs.fastq.gz	total_length_grt_15kbp	22055426260.0	20211207_UMIGS_HiFi/GM19836/EDEVI_20211103_S64018_PL100179097A-2_D01.ccs.fastq.gz	1
NA19836	hifi	EDEVI_20211103_S64018_PL100179097A-2_D01.ccs.fastq.gz	total_num_grt_0bp	1465924.0	20211207_UMIGS_HiFi/GM19836/EDEVI_20211103_S64018_PL100179097A-2_D01.ccs.fastq.gz	1
NA19836	hifi	EDEVI_20211103_S64018_PL100179097A-2_D01.ccs.fastq.gz	total_num_grt_15kbp	1170577.0	20211207_UMIGS_HiFi/GM19836/EDEVI_20211103_S64018_PL100179097A-2_D01.ccs.fastq.gz	1
NA19836	hifi	EDEVI_20211122_S64018_PL100179097A-2_B01.ccs.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	10.4	20211207_UMIGS_HiFi/GM19836/EDEVI_20211122_S64018_PL100179097A-2_B01.ccs.fastq.gz	1
NA19836	hifi	EDEVI_20211122_S64018_PL100179097A-2_B01.ccs.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	9.1	20211207_UMIGS_HiFi/GM19836/EDEVI_20211122_S64018_PL100179097A-2_B01.ccs.fastq.gz	1
NA19836	hifi	EDEVI_20211122_S64018_PL100179097A-2_B01.ccs.fastq.gz	length_N50_grt_0bp	18418.0	20211207_UMIGS_HiFi/GM19836/EDEVI_20211122_S64018_PL100179097A-2_B01.ccs.fastq.gz	1
NA19836	hifi	EDEVI_20211122_S64018_PL100179097A-2_B01.ccs.fastq.gz	total_length_grt_0bp	31296834771.0	20211207_UMIGS_HiFi/GM19836/EDEVI_20211122_S64018_PL100179097A-2_B01.ccs.fastq.gz	1
NA19836	hifi	EDEVI_20211122_S64018_PL100179097A-2_B01.ccs.fastq.gz	total_length_grt_15kbp	27449736612.0	20211207_UMIGS_HiFi/GM19836/EDEVI_20211122_S64018_PL100179097A-2_B01.ccs.fastq.gz	1
NA19836	hifi	EDEVI_20211122_S64018_PL100179097A-2_B01.ccs.fastq.gz	total_num_grt_0bp	1838545.0	20211207_UMIGS_HiFi/GM19836/EDEVI_20211122_S64018_PL100179097A-2_B01.ccs.fastq.gz	1
NA19836	hifi	EDEVI_20211122_S64018_PL100179097A-2_B01.ccs.fastq.gz	total_num_grt_15kbp	1456804.0	20211207_UMIGS_HiFi/GM19836/EDEVI_20211122_S64018_PL100179097A-2_B01.ccs.fastq.gz	1
NA19836	hifi	all	cov_xfold_grt_0bp_at_3Gbp	33.5	full_dataset	1
NA19836	hifi	all	cov_xfold_grt_15kbp_at_3Gbp	25.2	full_dataset	1
NA19836	hifi	all	length_N50_grt_0bp	17441.0	full_dataset	1
NA19836	hifi	all	total_length_grt_0bp	100548337544.0	full_dataset	1
NA19836	hifi	all	total_length_grt_15kbp	75631993950.0	full_dataset	1
NA19836	hifi	all	total_num_grt_0bp	6257831.0	full_dataset	1
NA19836	hifi	all	total_num_grt_15kbp	4094708.0	full_dataset	1
NA19836	ont	20211001_210922_21-lee-006_PCT0053_2-A7-D7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	18.6	20211013_ONT_Rebasecalled/NA19836/20211001_210922_21-lee-006_PCT0053_2-A7-D7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19836	ont	20211001_210922_21-lee-006_PCT0053_2-A7-D7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	12.1	20211013_ONT_Rebasecalled/NA19836/20211001_210922_21-lee-006_PCT0053_2-A7-D7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19836	ont	20211001_210922_21-lee-006_PCT0053_2-A7-D7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	148191.0	20211013_ONT_Rebasecalled/NA19836/20211001_210922_21-lee-006_PCT0053_2-A7-D7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19836	ont	20211001_210922_21-lee-006_PCT0053_2-A7-D7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	218861.0	20211013_ONT_Rebasecalled/NA19836/20211001_210922_21-lee-006_PCT0053_2-A7-D7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19836	ont	20211001_210922_21-lee-006_PCT0053_2-A7-D7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	55854672641.0	20211013_ONT_Rebasecalled/NA19836/20211001_210922_21-lee-006_PCT0053_2-A7-D7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19836	ont	20211001_210922_21-lee-006_PCT0053_2-A7-D7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	36313146352.0	20211013_ONT_Rebasecalled/NA19836/20211001_210922_21-lee-006_PCT0053_2-A7-D7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19836	ont	20211001_210922_21-lee-006_PCT0053_2-A7-D7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	1464775.0	20211013_ONT_Rebasecalled/NA19836/20211001_210922_21-lee-006_PCT0053_2-A7-D7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19836	ont	20211001_210922_21-lee-006_PCT0053_2-A7-D7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	179732.0	20211013_ONT_Rebasecalled/NA19836/20211001_210922_21-lee-006_PCT0053_2-A7-D7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19836	ont	20211102_211020_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	26.6	20211013_ONT_Rebasecalled/NA19836/20211102_211020_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19836	ont	20211102_211020_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	19.6	20211013_ONT_Rebasecalled/NA19836/20211102_211020_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19836	ont	20211102_211020_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	183968.0	20211013_ONT_Rebasecalled/NA19836/20211102_211020_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19836	ont	20211102_211020_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	238568.0	20211013_ONT_Rebasecalled/NA19836/20211102_211020_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19836	ont	20211102_211020_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	79759208842.0	20211013_ONT_Rebasecalled/NA19836/20211102_211020_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19836	ont	20211102_211020_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	58823049238.0	20211013_ONT_Rebasecalled/NA19836/20211102_211020_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19836	ont	20211102_211020_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	1651956.0	20211013_ONT_Rebasecalled/NA19836/20211102_211020_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19836	ont	20211102_211020_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	272519.0	20211013_ONT_Rebasecalled/NA19836/20211102_211020_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19836	ont	all	cov_xfold_grt_0bp_at_3Gbp	45.2	full_dataset	1
NA19836	ont	all	cov_xfold_grt_100kbp_at_3Gbp	31.7	full_dataset	1
NA19836	ont	all	length_N50_grt_0bp	169102.0	full_dataset	1
NA19836	ont	all	length_N50_grt_100kbp	230756.0	full_dataset	1
NA19836	ont	all	total_length_grt_0bp	135613881483.0	full_dataset	1
NA19836	ont	all	total_length_grt_100kbp	95136195590.0	full_dataset	1
NA19836	ont	all	total_num_grt_0bp	3116731.0	full_dataset	1
NA19836	ont	all	total_num_grt_100kbp	452251.0	full_dataset	1
NA19983	hifi	all	cov_xfold_grt_0bp_at_3Gbp	40.9	full_dataset	1
NA19983	hifi	all	cov_xfold_grt_15kbp_at_3Gbp	37.5	full_dataset	1
NA19983	hifi	all	length_N50_grt_0bp	20366.0	full_dataset	1
NA19983	hifi	all	total_length_grt_0bp	122773894264.0	full_dataset	1
NA19983	hifi	all	total_length_grt_15kbp	112525030517.0	full_dataset	1
NA19983	hifi	all	total_num_grt_0bp	6119722.0	full_dataset	1
NA19983	hifi	all	total_num_grt_15kbp	5388791.0	full_dataset	1
NA19983	hifi	m54329U_220211_113834.hifi_reads.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	12.8	20220418_UW_HiFi/NA19983/m54329U_220211_113834.hifi_reads.fastq.gz	1
NA19983	hifi	m54329U_220211_113834.hifi_reads.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	11.7	20220418_UW_HiFi/NA19983/m54329U_220211_113834.hifi_reads.fastq.gz	1
NA19983	hifi	m54329U_220211_113834.hifi_reads.fastq.gz	length_N50_grt_0bp	20267.0	20220418_UW_HiFi/NA19983/m54329U_220211_113834.hifi_reads.fastq.gz	1
NA19983	hifi	m54329U_220211_113834.hifi_reads.fastq.gz	total_length_grt_0bp	38474205113.0	20220418_UW_HiFi/NA19983/m54329U_220211_113834.hifi_reads.fastq.gz	1
NA19983	hifi	m54329U_220211_113834.hifi_reads.fastq.gz	total_length_grt_15kbp	35154432764.0	20220418_UW_HiFi/NA19983/m54329U_220211_113834.hifi_reads.fastq.gz	1
NA19983	hifi	m54329U_220211_113834.hifi_reads.fastq.gz	total_num_grt_0bp	1925591.0	20220418_UW_HiFi/NA19983/m54329U_220211_113834.hifi_reads.fastq.gz	1
NA19983	hifi	m54329U_220211_113834.hifi_reads.fastq.gz	total_num_grt_15kbp	1688848.0	20220418_UW_HiFi/NA19983/m54329U_220211_113834.hifi_reads.fastq.gz	1
NA19983	hifi	m54329U_220219_025145.hifi_reads.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	14.2	20220418_UW_HiFi/NA19983/m54329U_220219_025145.hifi_reads.fastq.gz	1
NA19983	hifi	m54329U_220219_025145.hifi_reads.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	12.9	20220418_UW_HiFi/NA19983/m54329U_220219_025145.hifi_reads.fastq.gz	1
NA19983	hifi	m54329U_220219_025145.hifi_reads.fastq.gz	length_N50_grt_0bp	20196.0	20220418_UW_HiFi/NA19983/m54329U_220219_025145.hifi_reads.fastq.gz	1
NA19983	hifi	m54329U_220219_025145.hifi_reads.fastq.gz	total_length_grt_0bp	42581285149.0	20220418_UW_HiFi/NA19983/m54329U_220219_025145.hifi_reads.fastq.gz	1
NA19983	hifi	m54329U_220219_025145.hifi_reads.fastq.gz	total_length_grt_15kbp	38837691989.0	20220418_UW_HiFi/NA19983/m54329U_220219_025145.hifi_reads.fastq.gz	1
NA19983	hifi	m54329U_220219_025145.hifi_reads.fastq.gz	total_num_grt_0bp	2137110.0	20220418_UW_HiFi/NA19983/m54329U_220219_025145.hifi_reads.fastq.gz	1
NA19983	hifi	m54329U_220219_025145.hifi_reads.fastq.gz	total_num_grt_15kbp	1870151.0	20220418_UW_HiFi/NA19983/m54329U_220219_025145.hifi_reads.fastq.gz	1
NA19983	hifi	m64076_220217_122931.hifi_reads.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	13.9	20220418_UW_HiFi/NA19983/m64076_220217_122931.hifi_reads.fastq.gz	1
NA19983	hifi	m64076_220217_122931.hifi_reads.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	12.8	20220418_UW_HiFi/NA19983/m64076_220217_122931.hifi_reads.fastq.gz	1
NA19983	hifi	m64076_220217_122931.hifi_reads.fastq.gz	length_N50_grt_0bp	20636.0	20220418_UW_HiFi/NA19983/m64076_220217_122931.hifi_reads.fastq.gz	1
NA19983	hifi	m64076_220217_122931.hifi_reads.fastq.gz	total_length_grt_0bp	41718404002.0	20220418_UW_HiFi/NA19983/m64076_220217_122931.hifi_reads.fastq.gz	1
NA19983	hifi	m64076_220217_122931.hifi_reads.fastq.gz	total_length_grt_15kbp	38532905764.0	20220418_UW_HiFi/NA19983/m64076_220217_122931.hifi_reads.fastq.gz	1
NA19983	hifi	m64076_220217_122931.hifi_reads.fastq.gz	total_num_grt_0bp	2057021.0	20220418_UW_HiFi/NA19983/m64076_220217_122931.hifi_reads.fastq.gz	1
NA19983	hifi	m64076_220217_122931.hifi_reads.fastq.gz	total_num_grt_15kbp	1829792.0	20220418_UW_HiFi/NA19983/m64076_220217_122931.hifi_reads.fastq.gz	1
NA19983	ont	20230131_NA19983_UL_eee-prom1-2G-PAG79639_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	8.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230131_NA19983_UL_eee-prom1-2G-PAG79639_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230131_NA19983_UL_eee-prom1-2G-PAG79639_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	6.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230131_NA19983_UL_eee-prom1-2G-PAG79639_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230131_NA19983_UL_eee-prom1-2G-PAG79639_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	167899.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230131_NA19983_UL_eee-prom1-2G-PAG79639_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230131_NA19983_UL_eee-prom1-2G-PAG79639_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	208925.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230131_NA19983_UL_eee-prom1-2G-PAG79639_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230131_NA19983_UL_eee-prom1-2G-PAG79639_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	24025346945.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230131_NA19983_UL_eee-prom1-2G-PAG79639_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230131_NA19983_UL_eee-prom1-2G-PAG79639_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	17859039952.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230131_NA19983_UL_eee-prom1-2G-PAG79639_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230131_NA19983_UL_eee-prom1-2G-PAG79639_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	272207.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230131_NA19983_UL_eee-prom1-2G-PAG79639_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230131_NA19983_UL_eee-prom1-2G-PAG79639_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	91483.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230131_NA19983_UL_eee-prom1-2G-PAG79639_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230131_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	4.5	20230501_HGSVC_UL_ONT-UW/NA19983/20230131_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230131_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	3.2	20230501_HGSVC_UL_ONT-UW/NA19983/20230131_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230131_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	164343.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230131_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230131_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	213555.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230131_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230131_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	13497976621.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230131_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230131_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	9712511922.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230131_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230131_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	164364.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230131_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230131_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	48807.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230131_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230201_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	4.2	20230501_HGSVC_UL_ONT-UW/NA19983/20230201_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230201_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	3.1	20230501_HGSVC_UL_ONT-UW/NA19983/20230201_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230201_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	170529.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230201_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230201_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	212512.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230201_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230201_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	12516831198.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230201_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230201_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	9382079027.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230201_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230201_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	132578.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230201_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230201_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	47446.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230201_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230202_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	2.3	20230501_HGSVC_UL_ONT-UW/NA19983/20230202_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230202_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	1.5	20230501_HGSVC_UL_ONT-UW/NA19983/20230202_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230202_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	138952.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230202_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230202_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	190311.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230202_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230202_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	6865933733.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230202_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230202_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	4531020233.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230202_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230202_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	94001.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230202_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230202_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	24890.0	20230501_HGSVC_UL_ONT-UW/NA19983/20230202_NA19983_UL_eee-prom1-3H-PAG84419_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
NA19983	ont	20230207_NA19983_UL_eee-prom1-3H-PAG66270_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	7.4	20230501_HGSVC_UL_ONT-UW/NA19983/20230207_NA19983_UL_eee-prom1-3H-PAG66270_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
